Iteration,Train_MAE_0,Test_MAE_0,Train_RMSE_0,Test_RMSE_0,Train_MAE_1,Test_MAE_1,Train_RMSE_1,Test_RMSE_1,Train_MAE_2,Test_MAE_2,Train_RMSE_2,Test_RMSE_2,Train_MAE_3,Test_MAE_3,Train_RMSE_3,Test_RMSE_3,Tot_Train_MAE,Tot_Test_MAE,Tot_Train_RMSE,Tot_Test_RMSE
0.0,0.8171843170806139,0.8303711689790818,1.0137533863940273,1.0847783273465303,0.8889801209721357,0.8687926235478969,1.098888256077932,1.0812211012652684,0.8270361449821864,0.8661127276723166,1.0299916059619731,1.1112496537812415,0.8017223615890937,0.8248591456275454,1.0022546667168581,1.0443992576881387,0.8306882312530928,0.847646592331889,1.0338639526066735,1.079920013562745
1.0,0.7874614110486537,0.8217052786848636,0.983746984065831,1.049639387095791,0.8498094521902259,0.8331627863227644,1.0625186411279357,1.059393501420229,0.7952811899841415,0.8295058108406258,0.9981019998411627,1.0681721469139083,0.7811127293657155,0.798149630043206,0.9875326957382061,1.010809163178572,0.801142173089357,0.8192583147589442,1.0064552323678446,1.0456470644062492
2.0,0.7664376165552997,0.8629325181723839,0.9672631324553759,1.0787284177647112,0.8068945993342569,0.8255434143270323,1.0191785334871366,1.0499685834091996,0.76966931496495,0.8195215892162577,0.9815887227105343,1.06334737882882,0.7673091089045296,0.7975105254760444,0.9684903115382115,1.0109697893934646,0.7762928794515331,0.8217560752942584,0.9832136581676425,1.047448986846799
3.0,0.7539505449901953,0.8517777466088601,0.9559174289175946,1.08577917036211,0.8037626625130107,0.8262430773443717,1.010070366286989,1.0379415665024392,0.7536701591333062,0.8033211496127574,0.9532195933186133,1.0212163306537951,0.7593622731369001,0.7899318729853742,0.9648035355156171,1.0109796621686127,0.7661323915901673,0.8127004784850833,0.9696037486759183,1.0334442112894417
4.0,0.7489989146248657,0.8286749393836169,0.9469799993378675,1.069599872231697,0.7959920733984398,0.8030983166797329,1.0074330056126086,1.0268262113830198,0.7446898989873783,0.7697348176132364,0.9399836049155279,1.007393518893396,0.7509413436670902,0.7993242840896962,0.9564169329457995,1.0035558527574064,0.7582978895176091,0.7964124822383281,0.9609661341892126,1.0216933032852173
5.0,0.7648764240732089,0.8534077314235361,0.9679175574875485,1.08099045770344,0.8032627955068329,0.8084733985650961,1.0134510769355662,1.0224560343402378,0.7333067786199122,0.7670224750188435,0.9325257294303879,1.0006534330113754,0.7546628502301034,0.7940034598197694,0.9523350793016999,1.0089103792044491,0.7603757808104386,0.7994997890937547,0.9625809916637071,1.0225129100896435
6.0,0.7716820189209201,0.8523002541171975,0.9747479698173744,1.0728103982230688,0.8050741653380634,0.8044916381730974,1.007934541908956,1.0123078269053638,0.7452672228596874,0.775160278323135,0.9436455945516242,0.9913200485251245,0.740859935337271,0.8024543259734245,0.9421586950720737,1.0241738319430216,0.7613396572379741,0.8035101713806991,0.9627672015514995,1.020749896100249
7.0,0.7644473573917332,0.8570448576957376,0.9470114190861603,1.0886876280866975,0.8036468059208769,0.791163276845717,1.0122769743662778,1.0112158304513466,0.7349862539374223,0.7771325848932847,0.9319552677976082,1.0015277085727894,0.7339966259093846,0.7816522718081967,0.9281267620967127,0.9985065467705592,0.7545355088593947,0.7957176946032147,0.9511165149024439,1.018697673338145
8.0,0.7684691347186211,0.8094736975951549,0.9667573032140164,1.0338894736927917,0.8153420639193122,0.8192888580081356,1.025753260931662,1.027718810050596,0.7442337920373785,0.7823406172879582,0.9414102189846362,1.011265918703846,0.7278398796900064,0.780623213388044,0.919802132904281,1.0138851136244849,0.7586395896448574,0.7945019703008368,0.9580225536693954,1.0196357857585192
9.0,0.7626905941608864,0.834598028098141,0.9577477085729167,1.0429437970128266,0.8021533501480466,0.7952996258679044,1.006242899978837,0.9999393608277636,0.7488561425277969,0.7930822984694742,0.9483560743847247,1.0125965056849087,0.7344368862509166,0.78682190362988,0.9222414619086077,0.9891853957621801,0.7582283296688617,0.7990117407352438,0.9547930702889297,1.0082734537393523
10.0,0.7541694805347435,0.8265478356615594,0.9498373454765968,1.063939133343772,0.7638682093762832,0.793741082963864,0.9743318981252087,1.0029144865622979,0.7404355202374774,0.76888960873426,0.9344592603701283,1.004520630221997,0.7210938256223063,0.7825481602695867,0.9112803872392572,0.9889839529215497,0.7419197606628672,0.7886303128060685,0.9388373604211329,1.010301021983684
11.0,0.773335893133431,0.8434197851144296,0.9658563010536871,1.0737386170972973,0.7743224558125246,0.7936805462642418,0.9716548068584532,1.0177993074254297,0.7290560445300084,0.7827753540999783,0.9274938989008835,1.0224396000814513,0.7278915311382521,0.7983132359748903,0.9200899886994199,1.0089241200876278,0.7462068175247749,0.8006561562817819,0.9417042557404698,1.0266684722929582
12.0,0.7587218908061777,0.8676993016681441,0.9512886796950514,1.0973932947978866,0.7700681806577112,0.7547942508760783,0.9745851965001794,0.9670771737601407,0.7355338297992214,0.7686058159606075,0.9355588114286726,0.9969000724176692,0.7267367036043604,0.7804508529802726,0.9224183663771656,1.0063584361652826,0.7443035923542582,0.7869268897487609,0.9428204250013756,1.0122198858341596
13.0,0.7611143181966723,0.8448118368980141,0.9565071294099886,1.075996250061709,0.7815061952085537,0.8313856711317084,0.9833811492790553,1.038298980073678,0.7528341965122418,0.7538145685295042,0.9468285989355495,0.9848733263666488,0.7153709909515076,0.7911961248536863,0.9040939295313271,0.997108634620895,0.7488933624060806,0.7979975741428803,0.9436434903113852,1.0167738660631835
