Iteration,Train_MAE_0,Test_MAE_0,Train_RMSE_0,Test_RMSE_0,Train_MAE_1,Test_MAE_1,Train_RMSE_1,Test_RMSE_1,Train_MAE_2,Test_MAE_2,Train_RMSE_2,Test_RMSE_2,Train_MAE_3,Test_MAE_3,Train_RMSE_3,Test_RMSE_3,Tot_Train_MAE,Tot_Test_MAE,Tot_Train_RMSE,Tot_Test_RMSE
0.0,0.8706322848520601,0.9359203138945869,1.0975177272072423,1.1645882708219093,0.9392424573224146,0.9505922738812723,1.1758533135749778,1.1994682751426249,0.8539738474389055,0.8929911276585346,1.0717995542455572,1.1280151807579692,0.8166396133826449,0.8329123699443308,1.0379263242733663,1.0482185916389861,0.8636094819132961,0.8944170324219987,1.0892608989331767,1.1266520743108692
1.0,0.6853603517722208,0.8289064522829197,0.8574086762291158,1.0792208175075166,0.6870804480645135,0.8385813975196147,0.8641609821020101,1.0628348620302943,0.6909097075696483,0.7328494468426499,0.8763007711837059,0.9433284775459256,0.7309417763776468,0.7622722701641492,0.9284637600964912,0.9550462765557202,0.701413758896318,0.7814798849534581,0.8868601711344871,0.9983036956449888
2.0,0.6881788956848214,0.8200089291069007,0.8677181461167235,1.0304185750559751,0.6909486030387425,0.8388742112339703,0.8675933090356597,1.0331523708873411,0.6956246355821963,0.7222361660362573,0.8772592677782935,0.9397612475064567,0.7267492485562611,0.7647307640449246,0.9182530222726593,0.9625701255873762,0.7028730925990163,0.7775114073220528,0.8863744093761525,0.9835994800959104
3.0,0.7083050663173119,0.8189400128086537,0.8817299607111094,1.050082450572217,0.7161480938361329,0.8244469984574696,0.8875139114146298,1.028827537299686,0.6992483152035089,0.7341213441376554,0.8809357799974269,0.9576004355109048,0.723891136284935,0.7935688996758383,0.9087507912614224,0.9900218074389591,0.7120311717315756,0.786703745067775,0.8911090853071622,0.9997704190557066
4.0,0.7114608173769357,0.8451035166429112,0.8916803768917412,1.061564304047895,0.7462554974651682,0.8286664948920255,0.9307744145478187,1.0323107212720322,0.7004392291253849,0.7480304281358839,0.8905006730335142,0.9542978515901489,0.7189491793492029,0.776419399590243,0.9116511230435502,0.9840271020323264,0.7178413294407194,0.7911818553801032,0.9059223696272637,0.9999179985612519
5.0,0.7114047239851257,0.818671259626596,0.8916960173144569,1.0437603977437269,0.7432867311246177,0.7837639983552999,0.9374523864881372,1.0096994088588709,0.7118466696715745,0.7596252584250012,0.8960753987764181,0.9721594460483179,0.687745488960544,0.7680553387883307,0.8716217190889668,0.9650706175568052,0.7110516619736463,0.7778537770411224,0.8968945205872442,0.991148028691066
6.0,0.7273864360883515,0.7888012977145691,0.9176165419755863,1.0476179860094699,0.7255173886098365,0.7903044108156805,0.9123185613650022,0.9883461060636101,0.7185981761851137,0.780955340148777,0.9049190316475605,1.0035071909401598,0.7074681479870296,0.7697267157333882,0.8976762678490984,0.9818670405465983,0.7182122557098688,0.780888776528296,0.9065551117522318,1.0017381029231787
7.0,0.7303498817458086,0.7960992044628517,0.9190003299153005,0.9973670620525328,0.747381116022709,0.801264887346994,0.9338974207344819,1.035459810001182,0.7311677292781478,0.7681902349547479,0.9221543543246967,1.0061778120531388,0.72007257614792,0.7718671896625205,0.9116456417891304,0.9572651909690458,0.7310628119528005,0.7813232502247142,0.9208971914539125,0.9962221013611562
8.0,0.7230188745832858,0.8031220716310946,0.8982046353713762,1.0089996753722714,0.7418723212203913,0.8255676138043945,0.931493049504345,1.028436619302789,0.7245700516746761,0.746129448058995,0.923319559826402,0.9675654016143994,0.7081379000406701,0.7796426156450086,0.8993526527288151,0.9802624565925602,0.7229259236823825,0.7834743632234902,0.9133363194198426,0.9920734129465412
9.0,0.7237177731260961,0.8199106006066214,0.9022472271208251,1.0518087217642238,0.7558209219165625,0.7922233373793973,0.9392208999979886,1.0000115838056938,0.7294934062409602,0.7655015801540016,0.9149784249241084,0.9750393934489917,0.7229586066425,0.7732618939049968,0.9110064752251829,0.9856884172217621,0.7320616784529521,0.7832495279919403,0.9167389959828145,0.9976401953047077
